"","CensusTract","State","County","Urban","OHU2010","PCTGQTRS","LILATracts_1And10","LILATracts_halfAnd10","LILATracts_1And20","LILATracts_Vehicle","LowIncomeTracts","PovertyRate","LA1and10","LAhalfand10","LA1and20","LATracts_half","LATracts1","LATracts10","LATracts20","LATractsVehicle_20","LAPOP1_10","LAPOP05_10","LAPOP1_20","LALOWI1_10","LALOWI05_10","LALOWI1_20","lapophalf","lalowihalf","laseniorshalf","laseniorshalfshare","lablackhalf","lablackhalfshare","laasianhalfshare","lahunvhalf","lahunvhalfshare","lasnaphalf","lasnaphalfshare","lapop1","lapop1share","lalowi1","lalowi1share","laseniors1","laseniors1share","lablack1","lablack1share","lahunv1","lahunv1share","lasnap1","lasnap1share","lalowi10","lalowi10share","laseniors10","laseniors10share","lablack10","lablack10share","lahunv10","lahunv10share","lasnap10","lasnap10share","lapop20","lapop20share","lalowi20","lalowi20share","lablack20","lablack20share","lahunv20","lahunv20share","lasnap20","lasnap20share","TractLOWI","TractSeniors","TractBlack","TractHUNV"
"310",51800075802,"Virginia","Suffolk",0,700,0.0017094,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755.000004,362.7995352,310.9999988,0.177207977,694.0000028,0.395441597,0.001709402,29.97836509,0.042826236,41.00418397,0.058577406,1755.000004,1.000000002,362.7995352,0.206723382,310.9999988,0.177207977,694.0000028,0.395441597,29.97836509,0.042826236,41.00418397,0.058577406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,311,694,31
"311",51800075803,"Virginia","Suffolk",0,546,0,0,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454.999994,398.1785088,198.9999989,0.136769759,277.0000005,0.190378007,0.008247423,52.34306636,0.095866422,86.26589584,0.157996146,1454.999994,0.999999996,398.1785088,0.273662205,198.9999989,0.136769759,277.0000005,0.190378007,52.34306636,0.095866422,86.26589584,0.157996146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,199,277,58
"312",51810040000,"Virginia","Virginia Beach",1,369,0.6084004,1,1,1,0,1,9.7,1,1,1,1,1,0,0,0,1382.19638,3108.862819,1382.19638,0,349.0975982,0,3108.862819,349.0975982,2.453996478,0.000617202,684.2655206,0.172098974,0.024737412,4.570719598,0.012386774,1.39616856,0.003783655,1382.19638,0.347634904,0,0,0,0,314.182568,0.079019761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,4,874,10
"313",51810040200,"Virginia","Virginia Beach",1,1750,0.1395041,1,1,1,0,1,24.9,1,1,1,1,1,0,0,0,863.7409583,4384.52463,863.7409583,551.2667956,2437.858219,551.2667956,4384.52463,2437.858219,285.1220277,0.053969719,2262.56869,0.42827346,0.019592444,47.99940462,0.027428231,316.9426101,0.181110063,863.7409583,0.163494408,551.2667956,0.104347302,63.24719007,0.011971832,212.8500899,0.040289625,23.89416174,0.013653807,81.72394962,0.0466994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424,310,2844,52
"314",51810040402,"Virginia","Virginia Beach",1,3002,0.013867,0,0,0,0,1,15.1,0,0,0,0,0,0,0,0,0,402.5592721,0,0,218.4120564,0,402.5592721,218.4120564,27.67057401,0.003955765,169.2035506,0.024189214,0.003752629,26.52056947,0.0088343,31.80775492,0.010595521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,481,4327,173
"315",51810040403,"Virginia","Virginia Beach",1,1696,0,1,1,1,0,1,10.9,1,1,1,1,1,0,0,0,3191.485084,3810.000035,3191.485084,762.7265683,893.0175609,762.7265683,3810.000035,893.0175609,346.0000006,0.090813648,874.0000191,0.22939633,0.069553807,78.27347956,0.046151816,61.2165689,0.036094675,3191.485084,0.837660127,762.7265683,0.2001907,292.7315204,0.07683242,687.6927385,0.180496782,73.81454058,0.043522724,51.21191419,0.030195704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,346,874,76
"316",51810040404,"Virginia","Virginia Beach",1,2771,0.0220304,0,0,0,0,0,4.7,1,1,1,1,1,0,0,0,612.5282713,4049.239424,612.5282713,63.52663003,444.1091251,63.52663003,4049.239424,444.1091251,534.4194529,0.07955038,735.011094,0.109409213,0.062157465,25.61339861,0.009243377,45.66139567,0.01647831,612.5282713,0.091177176,63.52663003,0.009456182,83.55532037,0.012437529,70.32702123,0.010468446,5.310676361,0.00191652,7.059217726,0.002547534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,1114,1106,87
"317",51810040600,"Virginia","Virginia Beach",1,2387,0.0164994,0,1,0,1,1,25,0,1,0,1,0,0,0,1,2.863218307,4030.087974,2.863218307,1.052943587,1766.040373,1.052943587,4030.087974,1766.040373,379.802883,0.064603314,2083.166062,0.354340204,0.018701981,172.3308214,0.072195568,310.8816717,0.130239494,2.863218307,0.000487025,1.052943587,0.000179102,0.429482728,7.30537e-05,0.143160909,2.43512e-05,0.178812593,7.4911e-05,0.212176591,8.88884e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,561,3194,249
"318",51810040801,"Virginia","Virginia Beach",1,1653,0,0,1,0,0,1,6.1,0,1,0,1,0,0,0,0,0,2037.590217,0,0,577.3543764,0,2037.590217,577.3543764,323.2792351,0.078714204,305.529419,0.074392359,0.015831799,17.77716866,0.010754488,83.04393641,0.050238316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,446,797,40
"319",51810040802,"Virginia","Virginia Beach",1,1731,0.0006288,0,1,0,0,1,12.8,0,1,0,1,0,0,0,0,0,3676.845306,0,0,1104.250943,0,3676.845306,1104.250943,369.4771702,0.077442291,953.2914658,0.199809572,0.057750115,25.19014182,0.014552364,108.907978,0.062916221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,420,1480,40
"320",51810041002,"Virginia","Virginia Beach",1,844,0,0,1,0,0,1,16.5,0,1,0,1,0,0,0,0,0,842.8415623,0,0,389.1025002,0,842.8415623,389.1025002,111.5561337,0.054604079,49.48428208,0.024221381,0.018873734,33.25063707,0.039396489,34.37852757,0.040732853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,213,317,60
"321",51810041003,"Virginia","Virginia Beach",1,1321,0,0,0,0,0,0,6.5,0,1,0,1,0,0,0,0,0,1838.731674,0,0,482.388961,0,1838.731674,482.388961,249.9071915,0.071158084,223.1236676,0.063531796,0.031018796,11.84886863,0.00896962,32.89927437,0.024904825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,425,501,24
"322",51810041004,"Virginia","Virginia Beach",1,1410,0,0,1,0,0,1,11.1,0,1,0,1,0,0,0,0,0,1113.620329,0,0,332.0510179,0,1113.620329,332.0510179,177.1257024,0.044694853,269.1047675,0.067904307,0.011994836,10.10816744,0.007168913,24.37176455,0.017284939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,477,797,75
"323",51810041200,"Virginia","Virginia Beach",1,2666,0,0,0,0,0,0,1.9,1,1,1,1,1,0,0,0,685.9046109,3888.933417,685.9046109,47.53797884,339.5466301,47.53797884,3888.933417,339.5466301,900.803843,0.150209078,333.5764375,0.055623885,0.022340311,82.2680819,0.030858245,63.30002036,0.023743443,685.9046109,0.114374622,47.53797884,0.00792696,182.8182767,0.030484955,17.99779844,0.003001134,18.58709508,0.006971904,11.49680886,0.004312381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,1382,452,153
"324",51810041400,"Virginia","Virginia Beach",1,1905,0,0,0,0,0,0,4,1,1,1,1,1,0,0,0,1032.318373,4702.7337,1032.318373,65.59640337,582.427917,65.59640337,4702.7337,582.427917,735.5372489,0.142961564,394.1514978,0.076608649,0.062774787,61.61544375,0.032344065,43.33440031,0.022747717,1032.318373,0.20064497,65.59640337,0.012749544,180.8601767,0.03515261,70.41379566,0.013685869,9.530709139,0.005002997,9.3387474,0.00490223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,810,428,66
"325",51810041600,"Virginia","Virginia Beach",1,1363,0.0075188,0,0,0,0,0,3.1,0,1,0,1,0,0,0,0,105.3536235,939.2486311,105.3536235,7.546449048,79.78828907,7.546449048,939.2486311,79.78828907,217.6861801,0.065469528,26.67951227,0.008023913,0.0251334,5.527950799,0.004055723,10.43154284,0.00765337,105.3536235,0.0316853,7.546449048,0.002269609,27.17392476,0.008172609,0.291932881,8.77994e-05,1.102196217,0.000808655,1.25321995,0.000919457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,904,204,40
"326",51810041801,"Virginia","Virginia Beach",1,1976,0,0,1,0,0,1,17.8,0,1,0,1,0,0,0,0,81.49976545,1676.543327,81.49976545,14.05723397,663.9927994,14.05723397,1676.543327,663.9927994,121.9402264,0.028135724,231.6387207,0.053446867,0.006019383,1.755294078,0.000888307,46.66817843,0.023617499,81.49976545,0.018804745,14.05723397,0.003243478,14.55613752,0.003358592,0,0,0,0,2.79708641,0.00141553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,349,599,82
"327",51810041802,"Virginia","Virginia Beach",1,2714,0,0,0,0,0,0,3.3,1,1,1,1,1,0,0,0,2274.819883,4748.745277,2274.819883,239.8799986,624.995012,239.8799986,4748.745277,624.995012,624.3920401,0.107876994,114.2634089,0.019741432,0.015354505,53.98314017,0.019890619,130.5050367,0.048085865,2274.819883,0.393023477,239.8799986,0.041444367,257.2245747,0.044441012,42.06699327,0.007267967,12.84116327,0.004731453,63.30598615,0.023325713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,792,164,70
"328",51810042000,"Virginia","Virginia Beach",1,1236,0,0,0,0,0,0,1.9,1,1,1,1,1,0,0,0,3501.999984,3501.999984,3501.999984,153.5659938,153.5659938,153.5659938,3501.999984,153.5659938,574.9999976,0.16419189,71.0000008,0.020274129,0.031410622,0,0,9.919743155,0.008025682,3501.999984,0.999999996,153.5659938,0.043850941,574.9999976,0.16419189,71.0000008,0.020274129,0,0,9.919743155,0.008025682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,575,71,0
"329",51810042201,"Virginia","Virginia Beach",1,1416,0,0,0,0,0,0,3.7,1,1,1,1,1,0,0,0,2867.761732,3625.000007,2867.761732,319.4382585,379.5581909,319.4382585,3625.000007,379.5581909,629.0000017,0.173517242,134.0000013,0.036965518,0.03062069,32.30170817,0.022811941,17.93666438,0.012667136,2867.761732,0.791106685,319.4382585,0.088120899,495.6454627,0.136729783,125.3965322,0.034592147,32.30170817,0.022811941,14.43856299,0.010196725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,629,134,29
"330",51810042202,"Virginia","Virginia Beach",1,1701,0.0105192,0,0,0,0,0,3.8,0,1,0,1,0,0,0,0,490.8806729,1861.744446,490.8806729,28.32880567,237.3572311,28.32880567,1861.744446,237.3572311,317.0895188,0.070969006,47.13086475,0.010548537,0.008316467,11.32056241,0.00665524,22.34147597,0.013134319,490.8806729,0.109865862,28.32880567,0.006340377,75.33101622,0.01686012,7.548754743,0.001689515,0.043497685,2.55718e-05,5.571928384,0.003275678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,710,186,37
"331",51810042400,"Virginia","Virginia Beach",1,1850,0.0200538,0,0,0,0,0,9.4,0,1,0,1,0,0,0,0,0,1279.091673,0,0,145.5105,0,1279.091673,145.5105,188.6832165,0.039008314,44.8586003,0.009274054,0.007009971,0,0,40.32855324,0.021799218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,737,563,125
"332",51810042600,"Virginia","Virginia Beach",1,1073,0.0309486,0,1,0,0,1,8.4,0,1,0,1,0,0,0,0,0,815.2089258,0,0,246.8494142,0,815.2089258,246.8494142,119.0577147,0.047852779,215.963273,0.086801959,0.004803867,13.84843132,0.012906273,19.00669854,0.017713605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,358,505,48
"333",51810042801,"Virginia","Virginia Beach",1,1976,0.0025974,0,0,0,0,0,5.7,0,1,0,1,0,0,0,0,0,5482.706967,0,0,1409.704083,0,5482.706967,1409.704083,754.4736064,0.13064478,989.5465699,0.171350055,0.030447722,19.26767684,0.009750849,188.03366,0.095158735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,800,1028,20
"334",51810042802,"Virginia","Virginia Beach",1,1937,0.0021983,0,1,0,0,1,10.1,0,1,0,1,0,0,0,0,0,2626.685199,0,0,884.0018996,0,2626.685199,884.0018996,172.3150482,0.037879764,929.6590101,0.204365577,0.027017878,31.57712613,0.016302079,80.7869402,0.041707248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,245,1488,61
"335",51810043002,"Virginia","Virginia Beach",1,1493,0,0,0,0,0,0,1.7,1,1,1,1,1,0,0,0,1720.663512,3506.56971,1720.663512,145.8498258,326.7553408,145.8498258,3506.56971,326.7553408,459.2814024,0.10783785,21.67416543,0.005089027,0.02689852,0,0,9.525506018,0.006380111,1720.663512,0.40400646,145.8498258,0.034245087,202.6015308,0.047570212,9.666505657,0.002269666,0,0,4.633984012,0.003103807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,551,41,0
"336",51810043003,"Virginia","Virginia Beach",1,2547,0,0,0,0,0,0,3.5,0,1,0,1,0,0,0,1,0,2221.038476,0,0,285.9118471,0,2221.038476,285.9118471,962.0593809,0.227544792,26.94658852,0.006373365,0.015629816,242.16574,0.095078814,9.65291661,0.003789916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,1480,58,316
"337",51810043004,"Virginia","Virginia Beach",1,1712,0,0,0,0,0,0,5.7,0,1,0,1,0,0,0,0,461.0874794,2158.679336,461.0874794,37.53497049,210.37836,37.53497049,2158.679336,210.37836,369.0126729,0.097031994,22.73389685,0.005977885,0.008012863,12.65177875,0.007390058,8.686258495,0.005073749,461.0874794,0.121243092,37.53497049,0.009869832,108.5737322,0.028549496,0,0,2.83925919,0.001658446,1.738520181,0.001015491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,551,74,25
"338",51810043200,"Virginia","Virginia Beach",1,279,0.1287478,1,1,1,0,1,8.6,1,1,1,1,1,0,0,0,1132.838713,1134.000007,1132.838713,651.8117502,652.4799346,651.8117502,1134.000007,652.4799346,13.00000035,0.011463845,295.00001,0.260141102,0.01058201,0,0,7.49552253,0.026865672,1132.838713,0.998975937,651.8117502,0.574789903,12.86496615,0.011344767,295.00001,0.260141102,0,0,7.481011391,0.026813661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,13,295,0
"339",51810043400,"Virginia","Virginia Beach",1,1017,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2054.999997,2054.999997,2054.999997,443.2134803,443.2134803,443.2134803,2054.999997,443.2134803,393.0000006,0.191240876,9.999999948,0.00486618,0.00973236,14.37846659,0.014138119,15.5436681,0.015283843,2054.999997,0.999999999,443.2134803,0.21567566,393.0000006,0.191240876,9.999999948,0.00486618,14.37846659,0.014138119,15.5436681,0.015283843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,393,10,13
"340",51810043600,"Virginia","Virginia Beach",1,799,0,0,0,0,0,0,3.8,1,1,1,1,1,0,0,0,1723.999991,1723.999991,1723.999991,90.95868339,90.95868339,90.95868339,1723.999991,90.95868339,321.0000011,0.186194896,5.999999909,0.003480278,0.008700696,8.723404062,0.010917902,16.32694767,0.020434227,1723.999991,0.999999995,90.95868339,0.052760257,321.0000011,0.186194896,5.999999909,0.003480278,8.723404062,0.010917902,16.32694767,0.020434227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,321,6,9
"341",51810043800,"Virginia","Virginia Beach",1,1729,0,0,0,0,0,0,6.4,1,1,1,1,1,0,0,0,1486.160512,2771.975483,1486.160512,303.0099732,603.8057403,303.0099732,2771.975483,603.8057403,664.0123983,0.178786322,8.860903025,0.002385811,0.008616047,66.01272556,0.038179714,4.776294457,0.002762461,1486.160512,0.400150919,303.0099732,0.081585884,234.6921872,0.063191219,2.139881432,0.000576166,16.56984441,0.009583484,2.245495779,0.001298725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,797,53,107
"342",51810044001,"Virginia","Virginia Beach",1,2868,0,0,1,0,1,1,5,0,1,0,1,0,0,0,1,0,2808.624092,0,0,870.8853491,0,2808.624092,870.8853491,215.8345933,0.038994506,382.5175758,0.069108866,0.009373461,102.4556867,0.03572374,107.0885791,0.037339114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,374,728,168
"343",51810044003,"Virginia","Virginia Beach",1,2513,0.0265131,0,0,0,0,0,6.3,1,1,1,1,1,0,0,1,3205.584744,5468.999992,3205.584744,424.9084381,964.908245,424.9084381,5468.999992,964.908245,653.0000045,0.119400257,287.9999988,0.05266045,0.014445054,143.2098888,0.05698762,130.3600918,0.05187429,3205.584744,0.586137273,424.9084381,0.077693991,465.9243027,0.085193692,119.8039021,0.021905998,54.61010706,0.021731041,75.03686678,0.029859477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,653,288,155
"344",51810044004,"Virginia","Virginia Beach",1,1106,0.0072499,0,0,0,0,0,9.8,0,1,0,1,0,0,0,0,0,1080.817837,0,0,497.6119728,0,1080.817837,497.6119728,74.75117579,0.036129133,139.1592783,0.067259197,0.016976007,65.36319589,0.05909873,39.85903447,0.03603891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,140,196,138
"345",51810044200,"Virginia","Virginia Beach",1,2804,0.017155,1,1,1,1,1,29.4,1,1,1,1,1,0,0,1,612.0844762,2873.805718,612.0844762,176.4898931,1113.327005,176.4898931,2873.805718,1113.327005,227.3739913,0.034518596,512.7942872,0.077849444,0.010690231,136.60009,0.048716152,265.9090898,0.094832058,612.0844762,0.092923103,176.4898931,0.026793668,55.44989506,0.00841808,128.1816107,0.019459786,19.66895733,0.007014607,52.33513845,0.018664457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125,431,1936,400
"346",51810044401,"Virginia","Virginia Beach",1,1360,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1488.578743,2881.737452,1488.578743,114.1599123,239.2126045,114.1599123,2881.737452,239.2126045,576.5398112,0.15891395,42.78206812,0.011792191,0.017304475,28.76345536,0.0211496,14.24709156,0.010475803,1488.578743,0.410302851,114.1599123,0.031466348,303.6271628,0.083689957,29.71611127,0.008190769,15.23300447,0.011200739,7.298500808,0.005366545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,697,46,35
"347",51810044402,"Virginia","Virginia Beach",1,2495,0.0054413,0,0,0,0,0,4.5,0,1,0,1,0,0,0,0,20.86896992,3910.79788,20.86896992,0.997804224,753.6828914,0.997804224,3910.79788,753.6828914,483.5045769,0.082214687,318.2727996,0.054118823,0.01772832,30.8281454,0.01235597,93.3289533,0.037406394,20.86896992,0.003548541,0.997804224,0.000169666,3.478161573,0.000591423,1.341825724,0.000228163,0,0,0.426324129,0.000170871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,832,434,67
"348",51810044600,"Virginia","Virginia Beach",1,2312,0.075846,0,0,0,0,0,2.3,1,1,1,1,1,0,0,0,693.5881342,4822.164838,693.5881342,39.7696111,365.8955863,39.7696111,4822.164838,365.8955863,1383.318498,0.230591515,78.89860909,0.01315196,0.012838024,18.57260452,0.008033133,10.81892507,0.004679466,693.5881342,0.115617292,39.7696111,0.006629373,140.5528796,0.023429385,2.974887678,0.000495897,2.707994052,0.001171278,1.588612052,0.000687116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,1718,97,25
"349",51810044805,"Virginia","Virginia Beach",1,1592,0,0,1,0,0,1,10.1,0,1,0,1,0,0,0,0,0,909.815013,0,0,394.2322075,0,909.815013,394.2322075,36.91789161,0.011265759,231.7404962,0.070717271,0.008360502,32.15141048,0.02019561,34.65289342,0.021766893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,70,681,73
"350",51810044806,"Virginia","Virginia Beach",1,1533,0.0029271,0,1,0,1,1,27.8,0,1,0,1,0,0,0,1,0,2564.346173,0,0,1484.74473,0,2564.346173,1484.74473,160.8686246,0.042806978,970.2731099,0.258188693,0.018591362,170.7330629,0.111371861,251.1462409,0.163826641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,242,1387,226
"351",51810044807,"Virginia","Virginia Beach",1,2467,0.0008678,0,1,0,0,1,23.3,0,1,0,1,0,0,0,0,0,984.2126197,0,0,396.4299678,0,984.2126197,396.4299678,67.06055972,0.011638417,167.8448807,0.029129622,0.007224795,13.86702505,0.005621007,25.85678722,0.010481065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324,513,1125,201
"352",51810044808,"Virginia","Virginia Beach",1,1855,0.0015053,0,1,0,0,1,12.2,0,1,0,1,0,0,0,0,14.27817583,2557.094108,14.27817583,3.26521337,638.2313944,3.26521337,2557.094108,638.2313944,172.0962506,0.043175176,480.1242528,0.120452647,0.02052322,22.19501719,0.011964969,90.79666864,0.048946991,14.27817583,0.003582081,3.26521337,0.00081917,1.396495759,0.00035035,1.904809475,0.000477875,0.140622126,7.58071e-05,0.558097266,0.000300861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,277,711,31
"353",51810045000,"Virginia","Virginia Beach",0,27,0.9252697,0,0,0,0,1,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.958316,471.9848398,0,0,420.989593,0.324337129,0.034660693,0,0,0,0,1295.45148,0.99803658,471.0732632,0.362922391,0,0,420.8628841,0.32423951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,421,0
"354",51810045200,"Virginia","Virginia Beach",1,828,0.2418318,0,0,0,0,0,7.3,1,1,1,1,1,0,0,0,3682.826928,3734.000059,3682.826928,1138.356408,1159.641371,1138.356408,3734.000059,1159.641371,46.00000053,0.012319229,738.0000123,0.197643281,0.027048742,17.00130427,0.020532976,29.38403114,0.03548796,3682.826928,0.986295374,1138.356408,0.304862455,44.49047536,0.011914964,736.2401593,0.197171976,16.59087694,0.020037291,28.68581052,0.034644699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,46,738,16
"355",51810045405,"Virginia","Virginia Beach",1,1715,0.001075,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,2536.125507,0,0,1123.199443,0,2536.125507,1123.199443,186.7456801,0.040151727,912.5665542,0.196208676,0.055161595,27.98471323,0.016317617,49.61794694,0.028931747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,325,1519,46
"356",51810045406,"Virginia","Virginia Beach",1,3117,0.0004322,0,0,0,0,0,7.4,0,1,0,1,0,0,0,0,41.58061981,4372.788829,41.58061981,5.807694197,1225.881231,5.807694197,4372.788829,1225.881231,192.4218267,0.020793368,1630.769398,0.17622319,0.072671735,47.50992101,0.015242195,233.8447092,0.075022364,41.58061981,0.004493259,5.807694197,0.000627587,1.38602066,0.000149775,9.009134293,0.000973539,0,0,2.536762953,0.000813848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,434,2948,106
"357",51810045407,"Virginia","Virginia Beach",1,1466,0,0,0,0,0,0,7.3,0,1,0,1,0,0,0,0,328.9474819,4230.310413,328.9474819,68.36735215,1055.858561,68.36735215,4230.310413,1055.858561,312.9493781,0.070579472,872.1124629,0.19668752,0.070377719,7.868852369,0.005367566,71.74134799,0.048936799,328.9474819,0.074187524,68.36735215,0.015418889,27.58911089,0.006222172,83.52245474,0.018836819,0,0,5.696233231,0.003885562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,329,883,8
"358",51810045408,"Virginia","Virginia Beach",1,2337,0,1,1,1,0,1,8.4,1,1,1,1,1,0,0,0,939.8882633,3558.951256,939.8882633,264.6581896,1304.783375,264.6581896,3558.951256,1304.783375,277.9885413,0.043334145,592.2103407,0.092316499,0.022309716,81.66365777,0.034943799,113.5851533,0.048602975,939.8882633,0.146514149,264.6581896,0.041256148,101.9099957,0.015886204,155.4198776,0.024227572,28.86852704,0.012352814,32.3008321,0.013821494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,399,1020,114
"359",51810045412,"Virginia","Virginia Beach",0,665,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.000002,273.1931819,300.9999999,0.181544029,15.00000011,0.009047045,0.007237636,0,0,5.022658669,0.00755287,1658.000002,1.000000001,273.1931819,0.164772727,300.9999999,0.181544029,15.00000011,0.009047045,0,0,5.022658669,0.00755287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,301,15,0
"360",51810045414,"Virginia","Virginia Beach",1,2159,0.0004869,0,1,0,0,1,21.1,0,1,0,1,0,0,0,0,0,3215.607897,0,0,1385.920759,0,3215.607897,1385.920759,183.8668173,0.029843665,1036.571584,0.168247295,0.031839325,38.89411836,0.018014876,161.9763385,0.075023779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,362,1943,29
"361",51810045415,"Virginia","Virginia Beach",1,618,0.0020263,0,0,0,0,0,5.2,0,1,0,1,0,0,0,0,0,1855.064632,0,0,235.4335178,0,1855.064632,235.4335178,226.2862354,0.114633351,325.3603378,0.164822866,0.053642935,3.176443382,0.005139876,67.77924094,0.109675147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,242,350,4
"362",51810045417,"Virginia","Virginia Beach",1,3017,0,0,0,0,0,0,3.3,1,1,1,1,1,0,0,0,5150.750601,7767.357894,5150.750601,567.1720398,742.804658,567.1720398,7767.357894,742.804658,507.4606756,0.055345259,666.541139,0.072695075,0.03724411,22.46929904,0.007447563,86.11976652,0.028544835,5150.750601,0.561757073,567.1720398,0.061857568,313.0367349,0.034140772,500.7585217,0.054614301,12.88379282,0.004270399,56.49435021,0.01872534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,631,751,34
